#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'SRR12991870.bam'
NC_045512.2	13534	13535	666.0
NC_045512.2	13535	13536	666.0
NC_045512.2	13536	13537	666.0
NC_045512.2	13537	13538	674.0
NC_045512.2	13538	13539	674.0
NC_045512.2	13539	13540	676.0
NC_045512.2	13540	13541	684.0
NC_045512.2	13541	13542	680.0
NC_045512.2	13542	13543	682.0
NC_045512.2	13543	13544	682.0
NC_045512.2	13544	13545	683.0
NC_045512.2	13545	13546	680.0
NC_045512.2	13546	13547	673.0
NC_045512.2	13547	13548	677.0
NC_045512.2	13548	13549	676.0
NC_045512.2	13549	13550	674.0
NC_045512.2	13550	13551	676.0
NC_045512.2	13551	13552	675.0
NC_045512.2	13552	13553	680.0
NC_045512.2	13553	13554	678.0
NC_045512.2	13554	13555	674.0
NC_045512.2	13555	13556	676.0
NC_045512.2	13556	13557	682.0
NC_045512.2	13557	13558	680.0
NC_045512.2	13558	13559	681.0
NC_045512.2	13559	13560	679.0
NC_045512.2	13560	13561	677.0
NC_045512.2	13561	13562	676.0
NC_045512.2	13562	13563	675.0
NC_045512.2	13563	13564	671.0
NC_045512.2	13564	13565	671.0
NC_045512.2	13565	13566	675.0
NC_045512.2	13566	13567	687.0
NC_045512.2	13567	13568	685.0
NC_045512.2	13568	13569	682.0
NC_045512.2	13569	13570	684.0
NC_045512.2	13570	13571	682.0
NC_045512.2	13571	13572	678.0
NC_045512.2	13572	13573	673.0
NC_045512.2	13573	13574	634.0
NC_045512.2	13574	13575	616.0
NC_045512.2	13575	13576	615.0
NC_045512.2	13576	13577	613.0
NC_045512.2	13577	13578	609.0
NC_045512.2	13578	13579	610.0
NC_045512.2	13579	13580	607.0
NC_045512.2	13580	13581	608.0
NC_045512.2	13581	13582	608.0
NC_045512.2	13582	13583	604.0
NC_045512.2	13583	13584	602.0
NC_045512.2	13584	13585	606.0
NC_045512.2	13585	13586	605.0
NC_045512.2	13586	13587	609.0
NC_045512.2	13587	13588	606.0
NC_045512.2	13588	13589	599.0
NC_045512.2	13589	13590	595.0
NC_045512.2	13590	13591	597.0
NC_045512.2	13591	13592	601.0
NC_045512.2	13592	13593	600.0
NC_045512.2	13593	13594	602.0
NC_045512.2	13594	13595	601.0
NC_045512.2	13595	13596	600.0
NC_045512.2	13596	13597	598.0
NC_045512.2	13597	13598	604.0
NC_045512.2	13598	13599	603.0
NC_045512.2	13599	13600	670.0
NC_045512.2	13600	13601	946.0
NC_045512.2	13601	13602	957.0
NC_045512.2	13602	13603	1085.0
NC_045512.2	13603	13604	1226.0
NC_045512.2	13604	13605	1346.0
NC_045512.2	13605	13606	1419.0
NC_045512.2	13606	13607	1450.0
NC_045512.2	13607	13608	1482.0
NC_045512.2	13608	13609	1501.0
NC_045512.2	13609	13610	1516.0
NC_045512.2	13610	13611	1518.0
NC_045512.2	13611	13612	1522.0
NC_045512.2	13612	13613	1524.0
NC_045512.2	13613	13614	1522.0
NC_045512.2	13614	13615	1522.0
NC_045512.2	13615	13616	1523.0
NC_045512.2	13616	13617	1526.0
NC_045512.2	13617	13618	1526.0
NC_045512.2	13618	13619	1530.0
NC_045512.2	13619	13620	1532.0
NC_045512.2	13620	13621	1530.0
NC_045512.2	13621	13622	1531.0
NC_045512.2	13622	13623	1532.0
NC_045512.2	13623	13624	1537.0
NC_045512.2	13624	13625	1540.0
NC_045512.2	13625	13626	1542.0
NC_045512.2	13626	13627	1549.0
NC_045512.2	13627	13628	1549.0
NC_045512.2	13628	13629	1552.0
NC_045512.2	13629	13630	1551.0
NC_045512.2	13630	13631	1550.0
NC_045512.2	13631	13632	1548.0
NC_045512.2	13632	13633	1548.0
NC_045512.2	13633	13634	1550.0
NC_045512.2	13634	13635	1552.0
NC_045512.2	13635	13636	1553.0
NC_045512.2	13636	13637	1554.0
NC_045512.2	13637	13638	1554.0
NC_045512.2	13638	13639	1549.0
NC_045512.2	13639	13640	1548.0
NC_045512.2	13640	13641	1548.0
NC_045512.2	13641	13642	1546.0
NC_045512.2	13642	13643	1544.0
NC_045512.2	13643	13644	1546.0
NC_045512.2	13644	13645	1545.0
NC_045512.2	13645	13646	1548.0
NC_045512.2	13646	13647	1550.0
NC_045512.2	13647	13648	1546.0
NC_045512.2	13648	13649	1551.0
NC_045512.2	13649	13650	1550.0
NC_045512.2	13650	13651	1551.0
NC_045512.2	13651	13652	1552.0
NC_045512.2	13652	13653	1549.0
NC_045512.2	13653	13654	1550.0
NC_045512.2	13654	13655	1550.0
NC_045512.2	13655	13656	1550.0
NC_045512.2	13656	13657	1553.0
NC_045512.2	13657	13658	1555.0
NC_045512.2	13658	13659	1554.0
NC_045512.2	13659	13660	1557.0
NC_045512.2	13660	13661	1563.0
NC_045512.2	13661	13662	1565.0
NC_045512.2	13662	13663	1571.0
NC_045512.2	13663	13664	1573.0
NC_045512.2	13664	13665	1572.0
NC_045512.2	13665	13666	1573.0
NC_045512.2	13666	13667	1577.0
NC_045512.2	13667	13668	1577.0
NC_045512.2	13668	13669	1576.0
NC_045512.2	13669	13670	1576.0
NC_045512.2	13670	13671	1576.0
NC_045512.2	13671	13672	1574.0
NC_045512.2	13672	13673	1573.0
NC_045512.2	13673	13674	1567.0
NC_045512.2	13674	13675	1561.0
NC_045512.2	13675	13676	1557.0
NC_045512.2	13676	13677	1556.0
NC_045512.2	13677	13678	1552.0
NC_045512.2	13678	13679	1554.0
NC_045512.2	13679	13680	1550.0
NC_045512.2	13680	13681	1554.0
NC_045512.2	13681	13682	1547.0
NC_045512.2	13682	13683	1535.0
NC_045512.2	13683	13684	1530.0
NC_045512.2	13684	13685	1451.0
NC_045512.2	13685	13686	1446.0
NC_045512.2	13686	13687	1401.0
NC_045512.2	13687	13688	1358.0
NC_045512.2	13688	13689	1306.0
NC_045512.2	13689	13690	1116.0
NC_045512.2	13690	13691	1107.0
NC_045512.2	13691	13692	1102.0
NC_045512.2	13692	13693	1100.0
NC_045512.2	13693	13694	1099.0
NC_045512.2	13694	13695	1096.0
NC_045512.2	13695	13696	1097.0
NC_045512.2	13696	13697	1097.0
NC_045512.2	13697	13698	1088.0
NC_045512.2	13698	13699	1079.0
NC_045512.2	13699	13700	1072.0
NC_045512.2	13700	13701	1071.0
NC_045512.2	13701	13702	1071.0
NC_045512.2	13702	13703	1067.0
NC_045512.2	13703	13704	1062.0
NC_045512.2	13704	13705	1057.0
NC_045512.2	13705	13706	1058.0
NC_045512.2	13706	13707	1054.0
NC_045512.2	13707	13708	1051.0
NC_045512.2	13708	13709	1046.0
NC_045512.2	13709	13710	1047.0
NC_045512.2	13710	13711	1045.0
NC_045512.2	13711	13712	1048.0
NC_045512.2	13712	13713	1046.0
NC_045512.2	13713	13714	1043.0
NC_045512.2	13714	13715	1039.0
NC_045512.2	13715	13716	1039.0
NC_045512.2	13716	13717	1035.0
NC_045512.2	13717	13718	1036.0
NC_045512.2	13718	13719	1032.0
NC_045512.2	13719	13720	1027.0
NC_045512.2	13720	13721	1029.0
NC_045512.2	13721	13722	1017.0
NC_045512.2	13722	13723	1013.0
NC_045512.2	13723	13724	1000.0
NC_045512.2	13724	13725	994.0
NC_045512.2	13725	13726	997.0
NC_045512.2	13726	13727	993.0
NC_045512.2	13727	13728	998.0
NC_045512.2	13728	13729	1006.0
NC_045512.2	13729	13730	999.0
NC_045512.2	13730	13731	1007.0
NC_045512.2	13731	13732	1068.0
NC_045512.2	13732	13733	1079.0
NC_045512.2	13733	13734	1103.0
NC_045512.2	13734	13735	1104.0
NC_045512.2	13735	13736	1097.0
NC_045512.2	13736	13737	1097.0
NC_045512.2	6989	6990	4.0
NC_045512.2	6990	6991	4.0
NC_045512.2	6991	6992	4.0
NC_045512.2	6992	6993	4.0
NC_045512.2	6993	6994	4.0
NC_045512.2	6994	6995	4.0
NC_045512.2	6995	6996	4.0
NC_045512.2	6996	6997	4.0
NC_045512.2	6997	6998	4.0
NC_045512.2	6998	6999	4.0
NC_045512.2	6999	7000	4.0
NC_045512.2	7000	7001	4.0
NC_045512.2	7001	7002	4.0
NC_045512.2	7002	7003	4.0
NC_045512.2	7003	7004	4.0
NC_045512.2	7004	7005	4.0
NC_045512.2	7005	7006	4.0
NC_045512.2	7006	7007	4.0
NC_045512.2	7007	7008	4.0
NC_045512.2	7008	7009	4.0
NC_045512.2	7009	7010	4.0
NC_045512.2	7010	7011	4.0
NC_045512.2	7011	7012	4.0
NC_045512.2	7012	7013	4.0
NC_045512.2	7013	7014	4.0
NC_045512.2	7014	7015	4.0
NC_045512.2	7015	7016	4.0
NC_045512.2	7016	7017	4.0
NC_045512.2	7017	7018	4.0
NC_045512.2	7018	7019	4.0
NC_045512.2	7019	7020	4.0
NC_045512.2	7020	7021	4.0
NC_045512.2	7021	7022	4.0
NC_045512.2	7022	7023	4.0
NC_045512.2	7023	7024	4.0
NC_045512.2	7024	7025	4.0
NC_045512.2	7025	7026	4.0
NC_045512.2	7026	7027	4.0
NC_045512.2	7027	7028	4.0
NC_045512.2	7028	7029	4.0
NC_045512.2	7029	7030	4.0
NC_045512.2	7030	7031	4.0
NC_045512.2	7031	7032	4.0
NC_045512.2	7032	7033	4.0
NC_045512.2	7033	7034	4.0
NC_045512.2	7034	7035	4.0
NC_045512.2	7035	7036	7.0
NC_045512.2	7036	7037	211.0
NC_045512.2	7037	7038	249.0
NC_045512.2	7038	7039	307.0
NC_045512.2	7039	7040	419.0
NC_045512.2	7040	7041	427.0
NC_045512.2	7041	7042	438.0
NC_045512.2	7042	7043	444.0
NC_045512.2	7043	7044	446.0
NC_045512.2	7044	7045	446.0
NC_045512.2	7045	7046	449.0
NC_045512.2	7046	7047	449.0
NC_045512.2	7047	7048	450.0
NC_045512.2	7048	7049	455.0
NC_045512.2	7049	7050	458.0
NC_045512.2	7050	7051	458.0
NC_045512.2	7051	7052	457.0
NC_045512.2	7052	7053	461.0
NC_045512.2	7053	7054	459.0
NC_045512.2	7054	7055	463.0
NC_045512.2	7055	7056	463.0
NC_045512.2	7056	7057	464.0
NC_045512.2	7057	7058	465.0
NC_045512.2	7058	7059	466.0
NC_045512.2	7059	7060	466.0
NC_045512.2	7060	7061	466.0
NC_045512.2	7061	7062	467.0
NC_045512.2	7062	7063	468.0
NC_045512.2	7063	7064	468.0
NC_045512.2	7064	7065	473.0
NC_045512.2	7065	7066	475.0
NC_045512.2	7066	7067	475.0
NC_045512.2	7067	7068	476.0
NC_045512.2	7068	7069	476.0
NC_045512.2	7069	7070	480.0
NC_045512.2	7070	7071	481.0
NC_045512.2	7071	7072	481.0
NC_045512.2	7072	7073	482.0
NC_045512.2	7073	7074	483.0
NC_045512.2	7074	7075	484.0
NC_045512.2	7075	7076	484.0
NC_045512.2	7076	7077	486.0
NC_045512.2	7077	7078	490.0
NC_045512.2	7078	7079	491.0
NC_045512.2	7079	7080	492.0
NC_045512.2	7080	7081	492.0
NC_045512.2	7081	7082	489.0
NC_045512.2	7082	7083	497.0
NC_045512.2	7083	7084	497.0
NC_045512.2	7084	7085	497.0
NC_045512.2	7085	7086	497.0
NC_045512.2	7086	7087	497.0
NC_045512.2	7087	7088	498.0
NC_045512.2	7088	7089	498.0
NC_045512.2	7089	7090	498.0
NC_045512.2	7090	7091	502.0
NC_045512.2	7091	7092	502.0
NC_045512.2	7092	7093	506.0
NC_045512.2	7093	7094	504.0
NC_045512.2	7094	7095	505.0
NC_045512.2	7095	7096	505.0
NC_045512.2	7096	7097	508.0
NC_045512.2	7097	7098	512.0
NC_045512.2	7098	7099	513.0
NC_045512.2	7099	7100	515.0
NC_045512.2	7100	7101	513.0
NC_045512.2	7101	7102	514.0
NC_045512.2	7102	7103	518.0
NC_045512.2	7103	7104	521.0
NC_045512.2	7104	7105	521.0
NC_045512.2	7105	7106	520.0
NC_045512.2	7106	7107	522.0
NC_045512.2	7107	7108	522.0
NC_045512.2	7108	7109	522.0
NC_045512.2	7109	7110	522.0
NC_045512.2	7110	7111	522.0
NC_045512.2	7111	7112	522.0
NC_045512.2	7112	7113	523.0
NC_045512.2	7113	7114	527.0
NC_045512.2	7114	7115	520.0
NC_045512.2	7115	7116	521.0
NC_045512.2	7116	7117	518.0
NC_045512.2	7117	7118	518.0
NC_045512.2	7118	7119	518.0
NC_045512.2	7119	7120	518.0
NC_045512.2	7120	7121	518.0
NC_045512.2	7121	7122	518.0
NC_045512.2	7122	7123	517.0
NC_045512.2	7123	7124	516.0
NC_045512.2	7124	7125	516.0
NC_045512.2	7125	7126	519.0
NC_045512.2	7126	7127	517.0
NC_045512.2	7127	7128	514.0
NC_045512.2	7128	7129	512.0
NC_045512.2	7129	7130	509.0
NC_045512.2	7130	7131	507.0
NC_045512.2	7131	7132	507.0
NC_045512.2	7132	7133	508.0
NC_045512.2	7133	7134	508.0
NC_045512.2	7134	7135	506.0
NC_045512.2	7135	7136	504.0
NC_045512.2	7136	7137	508.0
NC_045512.2	7137	7138	508.0
NC_045512.2	7138	7139	507.0
NC_045512.2	7139	7140	503.0
NC_045512.2	7140	7141	502.0
NC_045512.2	7141	7142	498.0
NC_045512.2	7142	7143	496.0
NC_045512.2	7143	7144	494.0
NC_045512.2	7144	7145	494.0
NC_045512.2	7145	7146	495.0
NC_045512.2	7146	7147	497.0
NC_045512.2	7147	7148	496.0
NC_045512.2	7148	7149	497.0
NC_045512.2	7149	7150	496.0
NC_045512.2	7150	7151	498.0
NC_045512.2	7151	7152	495.0
NC_045512.2	7152	7153	495.0
NC_045512.2	7153	7154	493.0
NC_045512.2	7154	7155	498.0
NC_045512.2	7155	7156	498.0
NC_045512.2	7156	7157	498.0
NC_045512.2	7157	7158	499.0
NC_045512.2	7158	7159	499.0
NC_045512.2	7159	7160	508.0
NC_045512.2	7160	7161	514.0
NC_045512.2	7161	7162	535.0
NC_045512.2	7162	7163	551.0
NC_045512.2	7163	7164	553.0
NC_045512.2	7164	7165	553.0
NC_045512.2	7165	7166	552.0
NC_045512.2	7166	7167	553.0
NC_045512.2	7167	7168	549.0
NC_045512.2	7168	7169	547.0
NC_045512.2	7169	7170	547.0
NC_045512.2	7170	7171	543.0
NC_045512.2	7171	7172	540.0
NC_045512.2	7172	7173	541.0
NC_045512.2	7173	7174	547.0
NC_045512.2	7174	7175	549.0
NC_045512.2	7175	7176	550.0
NC_045512.2	7176	7177	549.0
NC_045512.2	7177	7178	551.0
NC_045512.2	7178	7179	547.0
NC_045512.2	7179	7180	549.0
NC_045512.2	7180	7181	547.0
NC_045512.2	7181	7182	544.0
NC_045512.2	7182	7183	541.0
NC_045512.2	7183	7184	546.0
NC_045512.2	7184	7185	545.0
NC_045512.2	7185	7186	545.0
NC_045512.2	7186	7187	541.0
NC_045512.2	7187	7188	539.0
NC_045512.2	7188	7189	539.0
NC_045512.2	7189	7190	535.0
NC_045512.2	7190	7191	533.0
NC_045512.2	7191	7192	533.0
NC_045512.2	7192	7193	528.0
NC_045512.2	7193	7194	530.0
NC_045512.2	7194	7195	528.0
NC_045512.2	7195	7196	521.0
NC_045512.2	7196	7197	521.0
NC_045512.2	7197	7198	520.0
NC_045512.2	7198	7199	520.0
NC_045512.2	7199	7200	516.0
NC_045512.2	7200	7201	518.0
NC_045512.2	7201	7202	518.0
NC_045512.2	7202	7203	518.0
NC_045512.2	7203	7204	518.0
NC_045512.2	7204	7205	516.0
NC_045512.2	7205	7206	514.0
NC_045512.2	7206	7207	516.0
NC_045512.2	7207	7208	514.0
NC_045512.2	7208	7209	514.0
NC_045512.2	7209	7210	512.0
NC_045512.2	7210	7211	510.0
NC_045512.2	7211	7212	506.0
NC_045512.2	7212	7213	504.0
NC_045512.2	7213	7214	501.0
NC_045512.2	7214	7215	497.0
NC_045512.2	7215	7216	497.0
NC_045512.2	7216	7217	495.0
NC_045512.2	7217	7218	497.0
NC_045512.2	7218	7219	497.0
NC_045512.2	7219	7220	495.0
NC_045512.2	7220	7221	501.0
NC_045512.2	7221	7222	497.0
NC_045512.2	7222	7223	493.0
NC_045512.2	7223	7224	495.0
NC_045512.2	7224	7225	495.0
NC_045512.2	7225	7226	493.0
NC_045512.2	7226	7227	492.0
NC_045512.2	7227	7228	496.0
NC_045512.2	7228	7229	498.0
NC_045512.2	7229	7230	500.0
NC_045512.2	16388	16389	246.0
NC_045512.2	16389	16390	248.0
NC_045512.2	16390	16391	252.0
NC_045512.2	16391	16392	254.0
NC_045512.2	16392	16393	256.0
NC_045512.2	16393	16394	256.0
NC_045512.2	16394	16395	255.0
NC_045512.2	16395	16396	258.0
NC_045512.2	16396	16397	260.0
NC_045512.2	16397	16398	260.0
NC_045512.2	16398	16399	260.0
NC_045512.2	16399	16400	260.0
NC_045512.2	16400	16401	260.0
NC_045512.2	16401	16402	257.0
NC_045512.2	16402	16403	257.0
NC_045512.2	16403	16404	257.0
NC_045512.2	16404	16405	257.0
NC_045512.2	16405	16406	255.0
NC_045512.2	16406	16407	256.0
NC_045512.2	16407	16408	258.0
NC_045512.2	16408	16409	258.0
NC_045512.2	16409	16410	254.0
NC_045512.2	16410	16411	251.0
NC_045512.2	16411	16412	250.0
NC_045512.2	16412	16413	250.0
NC_045512.2	16413	16414	248.0
NC_045512.2	16414	16415	248.0
NC_045512.2	16415	16416	248.0
NC_045512.2	16416	16417	247.0
NC_045512.2	16417	16418	250.0
NC_045512.2	16418	16419	250.0
NC_045512.2	16419	16420	250.0
NC_045512.2	16420	16421	248.0
NC_045512.2	16421	16422	248.0
NC_045512.2	16422	16423	250.0
NC_045512.2	16423	16424	250.0
NC_045512.2	16424	16425	250.0
NC_045512.2	16425	16426	250.0
NC_045512.2	16426	16427	247.0
NC_045512.2	16427	16428	247.0
NC_045512.2	16428	16429	245.0
NC_045512.2	16429	16430	245.0
NC_045512.2	16430	16431	243.0
NC_045512.2	16431	16432	243.0
NC_045512.2	16432	16433	242.0
NC_045512.2	16433	16434	242.0
NC_045512.2	16434	16435	240.0
NC_045512.2	16435	16436	240.0
NC_045512.2	16436	16437	239.0
NC_045512.2	16437	16438	238.0
NC_045512.2	16438	16439	237.0
NC_045512.2	16439	16440	237.0
NC_045512.2	16440	16441	239.0
NC_045512.2	16441	16442	236.0
NC_045512.2	16442	16443	236.0
NC_045512.2	16443	16444	235.0
NC_045512.2	16444	16445	235.0
NC_045512.2	16445	16446	234.0
NC_045512.2	16446	16447	233.0
NC_045512.2	16447	16448	231.0
NC_045512.2	16448	16449	230.0
NC_045512.2	16449	16450	229.0
NC_045512.2	16450	16451	229.0
NC_045512.2	16451	16452	229.0
NC_045512.2	16452	16453	229.0
NC_045512.2	16453	16454	229.0
NC_045512.2	16454	16455	229.0
NC_045512.2	16455	16456	229.0
NC_045512.2	16456	16457	228.0
NC_045512.2	16457	16458	231.0
NC_045512.2	16458	16459	231.0
NC_045512.2	16459	16460	231.0
NC_045512.2	16460	16461	231.0
NC_045512.2	16461	16462	230.0
NC_045512.2	16462	16463	230.0
NC_045512.2	16463	16464	230.0
NC_045512.2	16464	16465	230.0
NC_045512.2	16465	16466	230.0
NC_045512.2	16466	16467	230.0
NC_045512.2	16467	16468	229.0
NC_045512.2	16468	16469	229.0
NC_045512.2	16469	16470	228.0
NC_045512.2	16470	16471	228.0
NC_045512.2	16471	16472	227.0
NC_045512.2	16472	16473	227.0
NC_045512.2	16473	16474	226.0
NC_045512.2	16474	16475	226.0
NC_045512.2	16475	16476	226.0
NC_045512.2	16476	16477	225.0
NC_045512.2	16477	16478	224.0
NC_045512.2	16478	16479	224.0
NC_045512.2	16479	16480	224.0
NC_045512.2	16480	16481	223.0
NC_045512.2	16481	16482	223.0
NC_045512.2	16482	16483	223.0
NC_045512.2	16483	16484	223.0
NC_045512.2	16484	16485	223.0
NC_045512.2	16485	16486	222.0
NC_045512.2	16486	16487	222.0
NC_045512.2	16487	16488	222.0
NC_045512.2	16488	16489	222.0
NC_045512.2	16489	16490	221.0
NC_045512.2	16490	16491	220.0
NC_045512.2	16491	16492	220.0
NC_045512.2	16492	16493	220.0
NC_045512.2	16493	16494	218.0
NC_045512.2	16494	16495	218.0
NC_045512.2	16495	16496	216.0
NC_045512.2	16496	16497	216.0
NC_045512.2	16497	16498	216.0
NC_045512.2	16498	16499	213.0
NC_045512.2	16499	16500	212.0
NC_045512.2	16500	16501	212.0
NC_045512.2	16501	16502	212.0
NC_045512.2	16502	16503	211.0
NC_045512.2	16503	16504	210.0
NC_045512.2	16504	16505	209.0
NC_045512.2	16505	16506	204.0
NC_045512.2	16506	16507	182.0
NC_045512.2	16507	16508	46.0
NC_045512.2	16508	16509	8.0
NC_045512.2	16509	16510	8.0
NC_045512.2	16510	16511	2.0
NC_045512.2	16511	16512	3.0
NC_045512.2	16512	16513	3.0
NC_045512.2	16513	16514	3.0
NC_045512.2	16514	16515	4.0
NC_045512.2	16515	16516	4.0
NC_045512.2	16516	16517	4.0
NC_045512.2	16517	16518	4.0
NC_045512.2	16518	16519	4.0
NC_045512.2	16519	16520	4.0
NC_045512.2	16520	16521	4.0
NC_045512.2	16521	16522	4.0
NC_045512.2	16522	16523	4.0
NC_045512.2	16523	16524	4.0
NC_045512.2	16524	16525	4.0
NC_045512.2	16525	16526	4.0
NC_045512.2	16526	16527	4.0
NC_045512.2	16527	16528	4.0
NC_045512.2	16528	16529	4.0
NC_045512.2	16529	16530	4.0
NC_045512.2	16530	16531	4.0
NC_045512.2	16531	16532	4.0
NC_045512.2	16532	16533	4.0
NC_045512.2	16533	16534	5.0
NC_045512.2	16534	16535	5.0
NC_045512.2	16535	16536	5.0
NC_045512.2	16536	16537	5.0
NC_045512.2	16537	16538	5.0
NC_045512.2	16538	16539	5.0
NC_045512.2	16539	16540	5.0
NC_045512.2	16540	16541	5.0
NC_045512.2	16541	16542	5.0
NC_045512.2	16542	16543	5.0
NC_045512.2	16543	16544	5.0
NC_045512.2	16544	16545	5.0
NC_045512.2	16545	16546	5.0
NC_045512.2	16546	16547	5.0
NC_045512.2	16547	16548	5.0
NC_045512.2	16548	16549	5.0
NC_045512.2	16549	16550	5.0
NC_045512.2	16550	16551	5.0
NC_045512.2	16551	16552	5.0
NC_045512.2	16552	16553	5.0
NC_045512.2	16553	16554	5.0
NC_045512.2	16554	16555	5.0
NC_045512.2	16555	16556	5.0
NC_045512.2	16556	16557	5.0
NC_045512.2	16557	16558	5.0
NC_045512.2	16558	16559	5.0
NC_045512.2	16559	16560	5.0
NC_045512.2	16560	16561	5.0
NC_045512.2	16561	16562	5.0
NC_045512.2	16562	16563	5.0
NC_045512.2	16563	16564	5.0
NC_045512.2	16564	16565	5.0
NC_045512.2	16565	16566	5.0
NC_045512.2	16566	16567	5.0
NC_045512.2	16567	16568	5.0
NC_045512.2	16568	16569	5.0
NC_045512.2	16569	16570	5.0
NC_045512.2	16570	16571	5.0
NC_045512.2	16571	16572	5.0
NC_045512.2	16572	16573	5.0
NC_045512.2	16573	16574	5.0
NC_045512.2	16574	16575	5.0
NC_045512.2	16575	16576	5.0
NC_045512.2	16576	16577	5.0
NC_045512.2	16577	16578	5.0
NC_045512.2	16578	16579	5.0
NC_045512.2	16579	16580	5.0
NC_045512.2	16580	16581	5.0
NC_045512.2	16581	16582	5.0
NC_045512.2	16582	16583	6.0
NC_045512.2	16583	16584	6.0
NC_045512.2	16584	16585	6.0
NC_045512.2	16585	16586	6.0
NC_045512.2	16586	16587	6.0
NC_045512.2	16587	16588	5.0
NC_045512.2	16588	16589	5.0
NC_045512.2	16589	16590	5.0
NC_045512.2	16590	16591	5.0
NC_045512.2	16591	16592	5.0
NC_045512.2	16592	16593	5.0
NC_045512.2	16593	16594	5.0
NC_045512.2	16594	16595	5.0
NC_045512.2	16595	16596	5.0
NC_045512.2	16596	16597	5.0
NC_045512.2	16597	16598	5.0
NC_045512.2	16598	16599	5.0
NC_045512.2	16599	16600	5.0
NC_045512.2	16600	16601	5.0
NC_045512.2	16601	16602	5.0
NC_045512.2	16602	16603	5.0
NC_045512.2	16603	16604	5.0
NC_045512.2	16604	16605	5.0
NC_045512.2	16605	16606	5.0
NC_045512.2	16606	16607	5.0
NC_045512.2	16607	16608	5.0
NC_045512.2	16608	16609	5.0
NC_045512.2	16609	16610	5.0
NC_045512.2	16610	16611	5.0
NC_045512.2	16611	16612	5.0
NC_045512.2	16612	16613	5.0
NC_045512.2	16613	16614	5.0
NC_045512.2	16614	16615	5.0
NC_045512.2	16615	16616	5.0
NC_045512.2	16616	16617	5.0
NC_045512.2	16617	16618	5.0
NC_045512.2	16618	16619	5.0
NC_045512.2	16619	16620	5.0
NC_045512.2	16620	16621	5.0
NC_045512.2	16621	16622	5.0
NC_045512.2	16622	16623	5.0
NC_045512.2	16623	16624	5.0
NC_045512.2	16624	16625	5.0
NC_045512.2	16625	16626	5.0
NC_045512.2	16626	16627	5.0
NC_045512.2	16627	16628	5.0
NC_045512.2	16628	16629	5.0
NC_045512.2	8676	8677	53.0
NC_045512.2	8677	8678	53.0
NC_045512.2	8678	8679	53.0
NC_045512.2	8679	8680	51.0
NC_045512.2	8680	8681	51.0
NC_045512.2	8681	8682	51.0
NC_045512.2	8682	8683	51.0
NC_045512.2	8683	8684	51.0
NC_045512.2	8684	8685	51.0
NC_045512.2	8685	8686	51.0
NC_045512.2	8686	8687	51.0
NC_045512.2	8687	8688	51.0
NC_045512.2	8688	8689	51.0
NC_045512.2	8689	8690	52.0
NC_045512.2	8690	8691	52.0
NC_045512.2	8691	8692	52.0
NC_045512.2	8692	8693	52.0
NC_045512.2	8693	8694	52.0
NC_045512.2	8694	8695	52.0
NC_045512.2	8695	8696	52.0
NC_045512.2	8696	8697	52.0
NC_045512.2	8697	8698	52.0
NC_045512.2	8698	8699	52.0
NC_045512.2	8699	8700	52.0
NC_045512.2	8700	8701	52.0
NC_045512.2	8701	8702	52.0
NC_045512.2	8702	8703	51.0
NC_045512.2	8703	8704	52.0
NC_045512.2	8704	8705	52.0
NC_045512.2	8705	8706	52.0
NC_045512.2	8706	8707	52.0
NC_045512.2	8707	8708	52.0
NC_045512.2	8708	8709	52.0
NC_045512.2	8709	8710	52.0
NC_045512.2	8710	8711	52.0
NC_045512.2	8711	8712	52.0
NC_045512.2	8712	8713	52.0
NC_045512.2	8713	8714	52.0
NC_045512.2	8714	8715	52.0
NC_045512.2	8715	8716	52.0
NC_045512.2	8716	8717	52.0
NC_045512.2	8717	8718	52.0
NC_045512.2	8718	8719	52.0
NC_045512.2	8719	8720	52.0
NC_045512.2	8720	8721	52.0
NC_045512.2	8721	8722	54.0
NC_045512.2	8722	8723	55.0
NC_045512.2	8723	8724	55.0
NC_045512.2	8724	8725	59.0
NC_045512.2	8725	8726	59.0
NC_045512.2	8726	8727	61.0
NC_045512.2	8727	8728	61.0
NC_045512.2	8728	8729	61.0
NC_045512.2	8729	8730	62.0
NC_045512.2	8730	8731	64.0
NC_045512.2	8731	8732	73.0
NC_045512.2	8732	8733	73.0
NC_045512.2	8733	8734	73.0
NC_045512.2	8734	8735	73.0
NC_045512.2	8735	8736	73.0
NC_045512.2	8736	8737	73.0
NC_045512.2	8737	8738	75.0
NC_045512.2	8738	8739	75.0
NC_045512.2	8739	8740	75.0
NC_045512.2	8740	8741	75.0
NC_045512.2	8741	8742	75.0
NC_045512.2	8742	8743	75.0
NC_045512.2	8743	8744	75.0
NC_045512.2	8744	8745	75.0
NC_045512.2	8745	8746	75.0
NC_045512.2	8746	8747	77.0
NC_045512.2	8747	8748	77.0
NC_045512.2	8748	8749	77.0
NC_045512.2	8749	8750	77.0
NC_045512.2	8750	8751	77.0
NC_045512.2	8751	8752	77.0
NC_045512.2	8752	8753	77.0
NC_045512.2	8753	8754	77.0
NC_045512.2	8754	8755	77.0
NC_045512.2	8755	8756	77.0
NC_045512.2	8756	8757	77.0
NC_045512.2	8757	8758	77.0
NC_045512.2	8758	8759	77.0
